videoId,title,category,comment,commentLikes,crawl_time
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Taa nói nó đỉnh vlll,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,yêu anh Phongggggggggggggg,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,cày j mn :>hay ák,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Good job🎉,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,ê cách quay mv hay dợ mn cho mình hỏi đây là kiểu quay gì vậy,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,❤️❤️,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đợi release bữa h,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Hay quá xuất sắc MV top 1 trending nghe mà thấm trong câu chuyện y hệt giống như là 1 mẫu chuyện ngắn về cuộc đời của bản thân tôi đã trải qua thấm sâu vào niềm tin của tình yêu.,9,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,bài này type beat là gì v ae,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Thật sự a với obito thuộc về nhau,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,🤯🤯,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"đợi mãi đã đc đền đáp
quá hay mong hai hợp tác để tạo ra những bài hay
 hơn nửa",1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Nghe demo nhiều rồi giờ full bài nghe phiêu vãiiii,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Ủa sao tôi đang xem MV. Của low G ghép nhạc obito icy vào hả mọi người 😢,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,ui,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Phong ơi em yêu anh,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Mãi fan richie ❤️🔥,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đọc nhanh quá nhầm là Richchoi x Obito :)))),0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"ĐÙ MÁ RẤT POP SMOKE LUÔNNNNN BROOO, LITTTTTTTTTTTTTT",1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,yooo he's backkkk🔥🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,cuối cùng cũng chịu ra :) đợi muốn mòn đít,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Nhạc nghe sang,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Lại 1 lần nữa…
Dính hơn keo 502 💦",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Vẻ anh richie ác vcl,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"richie xứng đáng được biết đến rộng rãi hơn

❤‍🔥",24,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Sự kết hợp này nghe đã ghê❤❤❤,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,nhạc dở vc,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Hong phải chê hay có ý gì hết nhưng cái beat em nghe na ná bật chế độ bay lên ha sao ấy ạ 😮,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Nhạc thì khỏi bàn nhưng về MV
Chưa bảo h phải thất vọng với RichieDICY❤❤❤",3,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,danm ittt,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"1 lũ bợ đít là giỏi, nói thiệt.. như con cặc",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,q,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"nhac hay vcl, khong nhu cl gi cua thg au dam nghe vao diếc mẹ tai",1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Thích phong cách RichieDICY ❤❤,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đỉnh,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,hayvl,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,obitồ ganhs,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đâyyyyy rồiiiiiiiiiiiiiiiiiiiiiii,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,T tưởng t nhấp vào 1 MV nước ngoài,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Quả kết hợp tạo ra những siêu phẩm,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Càng nghe càng dính ta ơi 😊,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,bài điên vãi lờ,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,🔥🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,phải nói là 🤯,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"B-Ray cười khảy, vì gần 7 năm hơn khỉ ko ăn ớt mà vẫn còn cay :))",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,❤‍🔥❤‍🔥❤‍🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Thấy ai cũng thich ver Tobie , mà tui thấy ver Rich cháy hơn .",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,mượt hơn sunsilk🥱,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,bú đẫm luôn anh Phong đợi qa lâu r,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,obito ck emmm,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Nó Việt Nam mà nó Quốc tế anh ơi…! Cháy vl 🔥 🔥🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,818.750 view ❤ mỗi ngày nghe vài lần chơi chơi thôi chứ nghe từ khi demo,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Chừng nào có Karaoke ta ,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Đỉnh quá Obito ơi,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Cook ra quả nhạc còn hơn cả đi cảnh thế này ,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Thanh âm vàng 🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"xin in4 actor với anh richie ơi, xinh quá",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,bài này cảnh vcl ,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,aizzz,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,the asian Gunna 😁❤‍🔥❤‍🔥❤‍🔥❤‍🔥,1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,ôi Obito ơi.,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Khét lèn lẹt luôn. Con Beat, lấy cho tui con beatttt 😎😎",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"đây ồiiiiii, chờ đợi bao thángggggggg",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,litttt,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Ông tobi phải cắn bao viên mới viết được lyric như vậy??,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Gì d nhạc tầm bậy tầm bạ ai đâu nghe,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,great,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Quá hay,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,điều toi mong chờ mấy tháng qua,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Giật Mình Tưởng Chị Bích Phương Đóng MV ,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,tôi không phải anh cậu hay em bạn đâu nha bạn,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Giác vàng lỗ tai luônggg 😊,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,don toliver x future,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,nhạc 🔥 quáaaaaaaaaaa,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Mẹ sao hãy dữ vậy trời 🎉🎉🎉,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"man, bài này dở vậy.",1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Richi nhạc hay giọng chất sao ít nổi nhờ,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"nhạc cuốn, mẫu đẹp",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,hayyyy,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Ai đưa t ra khỏi đây đi , ngày nào cũng nghe mấy chục lần tnay😂",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"[Intro: Obito]
Hmm, yeah
Nặng chân bước
Yeah

[Chorus: Obito]
Nặng chân bước, anh đi qua người, lòng quặn lại không nguôi
Đưa đôi tay với những ngôi sao xa vời, sợ lạc vào vòng đông vui
Trong đêm vắng, khúc ca anh đàn, gió se lạnh, dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn, ký ức còn đọng lại trên môi



 Saba “Stomping” + “How Many X” (Live Performance) | Open Mic

[Verse 1: Obito]
Lại một lần nữa, lại một lần nữa, lại một lần nữa
Anh đã quá vô tâm, lại nữa, lại một lần nữa, lại một lần nữa
Kỉ niệm giữa chúng ta lại vỡ, lại một lần nữa, lại một lần nữa
Lại một lần nữa, lại một lần nữa
Cho cảm xúc này được buồn phiền để còn ngồi vào làm việc em ơi
Anh chỉ ghé lại nhìn dòng đời hòa vào làn người rồi nhẹ êm trôi
Tai nghe tiếng đàn, ""Tịch tình tịch tình tịch"", điệu nhạc lạnh lùng lên ngôi
Lang thang bước tìm đường về nhà, anh đang bước tìm đường về nhà
Mùi hương đó ở nơi em, đôi bờ vai hao gầy
Trong đêm tối, ánh trăng kia soi coi anh thành ai sau này
Đèn hiu hắt, khói sương âm u, anh không còn bay theo bầy
Dù ai nói anh ra sao, anh cũng chẳng muốn cau mày
Mờ vào làn khói, trời tối đen, trời tối đen
Đầu toàn lời nói làm rối ren hơn, lòng rối ren
Chừng lồng ngực nhói, lại nhói lên, lại nhói lên
Lại toàn lời nói, ""Chỉ có em""

[Chorus: Obito]
Nặng chân bước, anh đi qua người, lòng quặn lại không nguôi
Đưa đôi tay với những ngôi sao xa vời, sợ lạc vào vòng đông vui
Trong đêm vắng, khúc ca anh đàn, gió se lạnh, dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn, ký ức còn đọng lại trên môi

[Verse 2: Richie D. ICY]
Ring, ring, who the fuck is that?
Tobie, lemme hold me back
Hold on, what's going on?
Fuck that zaza then forget it all
Look through the window, tao thấy mưa đang rơi
Nhớ đến cô ấy everyday đã sang chơi, oh no
Tất cả cũng đã tan biến mất rồi, oh no
Cô ấy đánh cắp trái tim anh, thơm như là hoa cuz she's a diva, yah
Havin' a sip, sour and sweet, she taste like Margarita, yah
Anh không thể nào hiểu được em mà chỉ biết ngồi xem và nghe tiếng qua loa
Anh đưa hết tất cả những thứ mà anh đa nghi, diamonds blue, baby, shine that guitar, yah
Dancing by the moon, let the stars align
It's just me and you, we gon' be alright
Hunnid on the dash, passing through the night
Tay anh vẫn còn lái, nhưng không biết nói với ai

[Chorus: Obito]
Nặng chân bước, anh đi qua người, lòng quặn lại không nguôi
Đưa đôi tay với những ngôi sao xa vời, sợ lạc vào vòng đông vui
Trong đêm vắng, khúc ca anh đàn, gió se lạnh, dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn, ký ức còn đọng lại trên môi
Nặng chân bước, anh đi qua người, lòng quặn lại không nguôi
Đưa đôi tay với những ngôi sao xa vời, sợ lạc vào vòng đông vui
Trong đêm vắng, khúc ca anh đàn, gió se lạnh, dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn, ký ức còn đọng lại trên môi",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Drop liền đoạn đầu luôn thế giới quá,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Anhbau đã xem và cười thầm,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,anh Richie đỉnh vãi,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Rap như này lặn tiếp thôi,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,cảnh vl,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Nặng chân bước anh đi qua người lòng quặn lại không nguôi

Đưa đôi tay với những ngôi sao xa vời sợ lạc vào vòng đông vui

Trong đêm vắng khúc ca anh đàn, 

gió se lạnh dòng thời gian trôi

Lệ cay hoá giấc mơ nhanh tàn, 

ký ức còn đọng lại trên môi

Lại một lần nữa

lại một lần nữa

lại một lần nữa

Anh đã quá vô tâm lại nữa

lại một lần nữa

lại một lần nữa

Kỷ niệm giữa chúng ta lại vỡ

lại một lần nữa 

lại một lần nữa

lại một lần nữa 

lại một lần nữa

Cho cảm xúc này được buồn phiền để còn ngồi vào làm việc em ơi

Anh chỉ ghé lại nhìn dòng đời hoà vào làn người rồi nhẹ êm trôi

Tai nghe tiếng đàn tình tịch tình tịch điệu nhạc lạnh lùng lên ngôi

Lang thang bước tìm đường về nhà, 

anh đang bước tìm đường về nhà

Mùi hương đó ở nơi em đôi bờ vai hao gầy

Trong đêm tối ánh trăng kia soi coi anh thành ai sau này

Đèn hiu hắt khói sương âm u anh không còn bay theo bầy

Dù ai nói anh ra sao anh cũng chẳng muốn cau mày

Mờ vào làn khói trời tối đen, trời tối đen

Đầu toàn lời nói làm rối ren hơn, làm rối ren

Chừng lồng ngực nhói lại nhói lên, lại nhói lên

Lại toàn lời nói 
“chỉ có em…”",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,má mv đỉnh quá 🎉🎉🎉,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"K còn ""Con gái mẹ nó wtf bro"" nx hả",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Ko khác j bản live,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Bắt tay vào việc với bài bài hát này! Are you ready?,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,điên vl,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"MV đẹp, ver Obito hay còn Richie thì rap",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Dính 🔥 Lyric nghe đã 🎧✍🏻🔥,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,type beat giong v la gi v a,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,gần 1 triệu view rồi👏,2,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,omg,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Hay thế🎉🎉🎉🎉🎉,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,MV nịnh mắt vl,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Một câu thôi: quá đẳng cấp anh ơi,3,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Giữa đống hỗn độn, lại có ngôi sao vút lên.",1,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Nhạc cảnh👀,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Richie D. ICY x Obito - Panorama (Lyric)

Hook (Obito) :
Nặng chân bước anh đi qua người lòng quặn lại không vui
Đưa đôi tay với những ngôi sao xa vời giờ lạc vào vòng đông vui
Trong đêm vắng khúc ca anh đàn
Gió se lạnh dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn
Ký ức còn đọng lại trên môi

Verse 1 (Obito) :
Lại một lần nữa.. X3
Anh đã quá vô tâm
Lại nữa
Lại một lần nữa.. X2
Kỷ niệm giữa chúng ta lại vỡ
Lại một lần nữa.. X4
Cho cảm xúc này đừng muộn phiền để còn ngồi vào làm việc em ơi
Anh chỉ ghé lại từng dòng đời hòa vào làn người rồi nhẹ êm trôi..
Tai nghe tiếng đàn tình tình tịch tình tịch
Điệu nhạc lạnh lùng lên ngôi
Lang thang bước tìm đường về nhà
Anh đang bước tìm đường về nhà
Mùi hương đó.. Ở nơi em, đôi bờ vai hao gầy
Trong đêm tối, ánh trăng như soi rọi anh thành ai sau này
Đèn hiu hắt khói sương âm u, anh không còn mãi theo bầy
Dù ai nói anh ra sao, anh cũng chẳng muốn đâu ay
Mờ một làn khói trời tối đen, trời tối đen
Lòng toàn lời nói lòng rối ren ơi, lòng rối ren
Chợt lồng ngực nhói, làn khói đen ơi làn khói đen
Lại toàn lời nói..
""Chỉ có em..""

Hook (Obito) :
Nặng chân bước anh đi qua người lòng quặn lại không vui
Đưa đôi tay với những ngôi sao xa vời giờ lạc vào vòng đơn côi
Trong đêm vắng, khúc ca anh đàn
Gió se lạnh dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn
Kí ức còn đọng lại trên môi

Verse 2 (Richie D. ICY) :
Ring Ring, what the f*ck is that?
Tobi, lemme hold me back
Hold on, what's going on?
F*ck that zaza then forget it all
Look thru the window tao thấy mưa đang rơi
Nhớ đến cô ấy everyday đã sang chơi (oh no)
Tất cả cũng đã tan biến mất rồi (oh no)
Cô ấy đánh cắp trái tim anh
Thơm như là hoa cuz she's a diva ya
Havin' a sip
Sour and sweet she taste like Margarita
Anh không thể nào hiểu được em
Mà chỉ biết ngồi xem và nghe tiếng qua loa
Anh đưa hết tất cả những thứ mà đa nghi
Diamonds blue baby shine that guitar
Dancing by the moon, let the star align
It's just me and you, we gon be alright
Hunnid on the dash, passing thru the night
Tay anh vẫn còn lái, nhưng không biết nói với ai

Hook (Obito) :
Nặng chân bước anh đi qua người lòng quặn lại không vui
Đưa đôi tay với những ngôi sao xa vời giờ lạc vào vòng đông vui
Trong đêm vắng, khúc ca anh đàn
Gió se lạnh dòng thời gian trôi
Lệ cay hóa giấc mơ nhanh tàn
Ký ức còn đọng lại trên môi​",0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đã dã man đó,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Hay điên,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,kăngggg đét nha mấy anh zaii!!,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Xin lỗi ae tôi xuất trc r😢,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,damn🥵,0,2025-10-23 06:15:38
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,mẫu nữ là bạn nào vậy nhìn cuốn thế?,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,lai mot lan nuaa,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,giờ mới ra,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Cháyyyyyyuy,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Rap như cái concac mà tỏ vẻ cool ngầu conme gì - nhìn quê mùa, rẻ rách vcl 🤣",0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,hay quá anh thợ khoan ơi,1,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,đã lỗ tai,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,<3,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Cháy quá anh ơi,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Ver obito s nge không động lại dc gì hết.,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,"Dính vl replay mãi từ hqua tới giờ, em iu anh Phongggg 🥰",0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,litttttt,0,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,T bị mê bài này 😍,1,2025-10-23 06:15:39
hYU4b-UnCQA,Richie D. ICY x Obito - Panorama (Official Music Video),10,Youngtobi dính vãiiiiiiiiii,0,2025-10-23 06:15:39
